id,order_id,customer_email,product_name,category,product_price,sku,supplier_name,return_reason,days_since_purchase,warehouse_location,repair_cost,damage_level,salvage_value_percent,resale_value,holding_cost,transport_cost,net_recovery_value,recommended_action,routing_destination,fraud_risk,priority_level,reuse_possible,recycling_needed,waste_reduction
644,ORD-91118,cust4256@example.com,Car Seat Cover,Automotive,2362.51,SKU-0644,GlobalImports,Missing parts in the package,18,Delhi,306.43,Moderate Damage,51.3,1211.97,85.05,118.13,702.36,Refurbish,Repair Center,Low,Medium,True,False,Medium
645,ORD-48562,cust7977@example.com,Board Game,Toys,580.09,SKU-0645,GlobalImports,Minor scratch on the surface,18,Jaipur,0,Minor Damage,74.3,431.01,20.88,29.0,381.13,Repack and Discount,Discount Inventory Zone,High,Medium,True,False,Medium
646,ORD-27961,cust1784@example.com,Python Book,Books,574.87,SKU-0646,AutoParts India,Water damage inside device,12,Bangalore,56.29,Severe Damage,13.2,75.88,13.8,28.74,-22.95,Scrap / E-Waste,Recycling Unit,Medium,Low,False,True,High
647,ORD-35607,cust9899@example.com,Protein Powder,Beauty,1025.08,SKU-0647,FurniWorld,Wrong item delivered,16,Ahmedabad,0,No Damage,87.6,897.97,32.8,51.25,813.92,Restock,Main Warehouse,Low,High,True,False,Low
648,ORD-24138,cust9047@example.com,Cookware Set,Home & Kitchen,1316.5,SKU-0648,FashionHub India,Duplicate order placed,9,Kolkata,0,No Damage,88.7,1167.74,23.7,65.83,1078.21,Restock,Main Warehouse,High,High,True,False,Low
649,ORD-97723,cust2289@example.com,Action Figure Set,Toys,293.39,SKU-0649,FashionHub India,Duplicate order placed,13,Delhi,0,No Damage,88.0,258.18,7.63,14.67,235.88,Restock,Main Warehouse,Low,High,True,False,Low
650,ORD-42498,cust9383@example.com,Cookware Set,Home & Kitchen,1289.17,SKU-0650,BookBazaar,Minor scratch on the surface,19,Surat,0,Minor Damage,74.2,956.56,48.99,64.46,843.11,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
651,ORD-17166,cust2158@example.com,Badminton Set,Sports,985.25,SKU-0651,BookBazaar,Cosmetic damage on body,12,Chennai,0,Minor Damage,75.2,740.91,23.65,49.26,668.0,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
652,ORD-45905,cust1072@example.com,Action Figure Set,Toys,269.29,SKU-0652,HomeDecor Co,Quality much lower than expected,27,Kolkata,41.47,Moderate Damage,50.0,134.65,14.54,13.46,65.18,Refurbish,Repair Center,Low,Low,True,False,Medium
653,ORD-75270,cust6305@example.com,Cotton T-Shirt,Clothing,543.19,SKU-0653,HomeDecor Co,Product not as described in listing,15,Chennai,0,Minor Damage,74.8,406.31,16.3,27.16,362.85,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
654,ORD-69092,cust2421@example.com,Yoga Mat,Sports,902.54,SKU-0654,GlobalImports,Doesn't fit my use case,9,Kolkata,0,No Damage,88.7,800.55,16.25,45.13,739.17,Restock,Main Warehouse,Medium,High,True,False,Low
655,ORD-44800,cust5587@example.com,Car Seat Cover,Automotive,1900.73,SKU-0655,SportGear India,Received damaged packaging,10,Surat,0,Minor Damage,75.5,1435.05,38.01,95.04,1302.0,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
656,ORD-94201,cust1086@example.com,Protein Powder,Beauty,1116.64,SKU-0656,BookBazaar,Screen cracked during delivery,20,Pune,123.86,Severe Damage,12.0,134.0,44.67,55.83,-90.36,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
657,ORD-12234,cust2826@example.com,Running Shoes,Sports,2061.43,SKU-0657,AutoParts India,"Product is defective, stopped working after 2 days",16,Mumbai,5.61,Moderate Damage,51.6,1063.7,65.97,103.07,889.05,Refurbish,Repair Center,Medium,Medium,True,False,Medium
658,ORD-63185,cust2090@example.com,Laptop Backpack,Electronics,1615.39,SKU-0658,BookBazaar,Received damaged packaging,27,Pune,0,Minor Damage,73.0,1179.23,87.23,80.77,1011.23,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
659,ORD-29230,cust9962@example.com,Yoga Mat,Sports,866.74,SKU-0659,BookBazaar,Duplicate order placed,19,Chennai,0,No Damage,87.2,755.8,32.94,43.34,679.52,Restock,Main Warehouse,Low,High,True,False,Low
660,ORD-91173,cust4844@example.com,Laptop Backpack,Electronics,1688.72,SKU-0660,BookBazaar,Battery drains in one hour,13,Surat,145.82,Moderate Damage,52.0,878.13,43.91,84.44,603.96,Refurbish,Repair Center,Low,Medium,True,False,Medium
661,ORD-35099,cust3603@example.com,Badminton Set,Sports,935.39,SKU-0661,AutoParts India,Duplicate order placed,2,Mumbai,0,No Damage,89.7,839.04,3.74,46.77,788.53,Restock,Main Warehouse,High,High,True,False,Low
662,ORD-68311,cust2058@example.com,Python Book,Books,589.5,SKU-0662,TechVista Ltd,"Product is defective, stopped working after 2 days",16,Pune,18.28,Moderate Damage,51.6,304.18,18.86,29.48,237.56,Refurbish,Repair Center,Low,Medium,True,False,Medium
663,ORD-98979,cust5087@example.com,LED TV 32 inch,Electronics,18210.89,SKU-0663,TechVista Ltd,Doesn't fit my use case,17,Pune,0,No Damage,87.5,15934.53,619.17,910.54,14404.82,Restock,Main Warehouse,Medium,High,True,False,Low
664,ORD-64395,cust3583@example.com,Office Chair,Furniture,9268.0,SKU-0664,FurniWorld,"Packaging damage only, product fine",27,Jaipur,0,Minor Damage,73.0,6765.64,500.47,463.4,5801.77,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
665,ORD-72559,cust9977@example.com,Cookware Set,Home & Kitchen,1460.52,SKU-0665,AutoParts India,Wrong color delivered,22,Ahmedabad,0,No Damage,86.7,1266.27,64.26,73.03,1128.98,Restock,Main Warehouse,Medium,High,True,False,Low
666,ORD-50656,cust1358@example.com,Running Shoes,Sports,1617.4,SKU-0666,TechVista Ltd,Wrong color delivered,17,Jaipur,0,No Damage,87.5,1415.22,54.99,80.87,1279.36,Restock,Main Warehouse,Low,High,True,False,Low
667,ORD-77467,cust6087@example.com,Car Seat Cover,Automotive,2140.72,SKU-0667,BookBazaar,Duplicate order placed,2,Jaipur,0,No Damage,89.7,1920.23,8.56,107.04,1804.63,Restock,Main Warehouse,Low,High,True,False,Low
668,ORD-87386,cust1564@example.com,Wireless Gaming Mouse,Electronics,1908.77,SKU-0668,HomeDecor Co,Received damaged packaging,24,Surat,0,Minor Damage,73.4,1401.04,91.62,95.44,1213.98,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
669,ORD-15685,cust1344@example.com,Cotton T-Shirt,Clothing,476.13,SKU-0669,SportGear India,Minor scratch on the surface,20,Surat,0,Minor Damage,74.0,352.34,19.05,23.81,309.48,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
670,ORD-60569,cust6743@example.com,Cookware Set,Home & Kitchen,1403.57,SKU-0670,TechVista Ltd,Cosmetic damage on body,6,Ahmedabad,0,Minor Damage,76.1,1068.12,16.84,70.18,981.1,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
671,ORD-76222,cust2382@example.com,Coffee Table,Furniture,5453.83,SKU-0671,BookBazaar,Device shattered when dropped,12,Ahmedabad,444.71,Severe Damage,13.2,719.91,130.89,272.69,-128.38,Scrap / E-Waste,Recycling Unit,High,Low,False,True,High
672,ORD-68520,cust4339@example.com,Car Seat Cover,Automotive,1884.36,SKU-0672,AutoParts India,Cosmetic damage on body,14,Surat,0,Minor Damage,74.9,1411.39,52.76,94.22,1264.41,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
673,ORD-24767,cust9665@example.com,Yoga Mat,Sports,714.77,SKU-0673,HomeDecor Co,Wrong color delivered,4,Delhi,0,No Damage,89.4,639.0,5.72,35.74,597.54,Restock,Main Warehouse,Low,High,True,False,Low
674,ORD-20499,cust8205@example.com,Smart Watch,Electronics,5815.17,SKU-0674,AutoParts India,Duplicate order placed,14,Hyderabad,0,No Damage,87.9,5111.53,162.82,290.76,4657.95,Restock,Main Warehouse,Low,High,True,False,Low
675,ORD-54003,cust6074@example.com,Yoga Mat,Sports,823.78,SKU-0675,BookBazaar,Size doesn't fit properly,3,Delhi,0,No Damage,89.5,737.28,4.94,41.19,691.15,Restock,Main Warehouse,Low,High,True,False,Low
676,ORD-13857,cust7031@example.com,Python Book,Books,571.35,SKU-0676,AutoParts India,Product stopped working entirely,13,Hyderabad,27.73,Severe Damage,13.1,74.85,14.86,28.57,3.69,Liquidate,Liquidation Partner,Low,Low,False,True,High
677,ORD-68891,cust3233@example.com,Yoga Mat,Sports,831.06,SKU-0677,HomeDecor Co,"Dead on arrival, never worked",4,Chennai,153.4,Severe Damage,14.4,119.67,6.65,41.55,-81.93,Scrap / E-Waste,Recycling Unit,Low,High,False,True,High
678,ORD-86528,cust2894@example.com,Cookware Set,Home & Kitchen,1298.58,SKU-0678,GlobalImports,Battery drains in one hour,12,Hyderabad,141.99,Moderate Damage,52.2,677.86,31.17,64.93,439.77,Refurbish,Repair Center,High,Medium,True,False,Medium
679,ORD-64714,cust5796@example.com,Office Chair,Furniture,8730.16,SKU-0679,SportGear India,Device shattered when dropped,18,Ahmedabad,1134.06,Severe Damage,12.3,1073.81,314.29,436.51,-811.05,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
680,ORD-22365,cust8193@example.com,Wireless Gaming Mouse,Electronics,1786.53,SKU-0680,FurniWorld,"Product is defective, stopped working after 2 days",1,Jaipur,263.3,Moderate Damage,53.9,962.94,3.57,89.33,606.74,Refurbish,Repair Center,High,High,True,False,Medium
681,ORD-22264,cust6498@example.com,Denim Jacket,Clothing,1559.17,SKU-0681,AutoParts India,Missing parts in the package,30,Pune,45.01,Moderate Damage,49.5,771.79,93.55,77.96,555.27,Refurbish,Repair Center,Low,Low,True,False,Medium
682,ORD-64953,cust4915@example.com,Running Shoes,Sports,1897.53,SKU-0682,TechVista Ltd,Water damage inside device,2,Kolkata,203.17,Severe Damage,14.7,278.94,7.59,94.88,-26.7,Scrap / E-Waste,Recycling Unit,Low,High,False,True,High
683,ORD-56100,cust5406@example.com,Board Game,Toys,744.13,SKU-0683,FurniWorld,Size doesn't fit properly,14,Delhi,0,No Damage,87.9,654.09,20.84,37.21,596.04,Restock,Main Warehouse,Low,High,True,False,Low
684,ORD-89826,cust3678@example.com,Bluetooth Headphones,Electronics,3231.0,SKU-0684,TechVista Ltd,Wrong item delivered,7,Kolkata,0,No Damage,89.0,2875.59,45.23,161.55,2668.81,Restock,Main Warehouse,Low,High,True,False,Low
685,ORD-27793,cust2552@example.com,Running Shoes,Sports,2012.69,SKU-0685,FashionHub India,"Product is defective, stopped working after 2 days",23,Bangalore,271.2,Moderate Damage,50.5,1016.41,92.58,100.63,552.0,Refurbish,Repair Center,Medium,Medium,True,False,Medium
686,ORD-50810,cust2617@example.com,Action Figure Set,Toys,255.72,SKU-0686,FashionHub India,Received damaged packaging,25,Delhi,0,Minor Damage,73.2,187.19,12.79,12.79,161.61,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
687,ORD-97491,cust7274@example.com,Office Chair,Furniture,8050.43,SKU-0687,GlobalImports,Battery drains in one hour,24,Ahmedabad,1456.3,Moderate Damage,50.4,4057.42,386.42,402.52,1812.18,Refurbish,Repair Center,Medium,Medium,True,False,Medium
688,ORD-78432,cust1101@example.com,Bluetooth Headphones,Electronics,2711.16,SKU-0688,TechVista Ltd,"Dead on arrival, never worked",27,Chennai,130.0,Severe Damage,10.9,295.52,146.4,135.56,-116.44,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
689,ORD-18603,cust2581@example.com,LED TV 32 inch,Electronics,16082.89,SKU-0689,AutoParts India,Doesn't fit my use case,9,Jaipur,0,No Damage,88.7,14265.52,289.49,804.14,13171.89,Restock,Main Warehouse,Medium,High,True,False,Low
690,ORD-91216,cust8791@example.com,Bluetooth Headphones,Electronics,2682.73,SKU-0690,TechVista Ltd,Duplicate order placed,25,Surat,0,No Damage,86.2,2312.51,134.14,134.14,2044.23,Restock,Main Warehouse,Low,High,True,False,Low
691,ORD-43420,cust8403@example.com,Coffee Table,Furniture,5423.17,SKU-0691,GlobalImports,Missing parts in the package,1,Jaipur,618.72,Moderate Damage,53.9,2923.09,10.85,271.16,2022.36,Refurbish,Repair Center,Low,High,True,False,Medium
692,ORD-27420,cust3983@example.com,Bluetooth Headphones,Electronics,3073.74,SKU-0692,AutoParts India,Missing parts in the package,8,Jaipur,145.2,Moderate Damage,52.8,1622.93,49.18,153.69,1274.86,Refurbish,Repair Center,Medium,Medium,True,False,Medium
693,ORD-64525,cust6397@example.com,Office Chair,Furniture,7886.86,SKU-0693,FurniWorld,Cosmetic damage on body,22,Mumbai,0,Minor Damage,73.7,5812.62,347.02,394.34,5071.26,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
694,ORD-55911,cust9881@example.com,Protein Powder,Beauty,1084.27,SKU-0694,GlobalImports,"Dead on arrival, never worked",18,Hyderabad,247.42,Severe Damage,12.3,133.37,39.03,54.21,-207.29,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
695,ORD-49964,cust4571@example.com,LED TV 32 inch,Electronics,18309.05,SKU-0695,SportGear India,Wrong item delivered,18,Delhi,0,No Damage,87.3,15983.8,659.13,915.45,14409.22,Restock,Main Warehouse,Low,High,True,False,Low
696,ORD-63985,cust7899@example.com,Running Shoes,Sports,1979.44,SKU-0696,HomeDecor Co,"Product is defective, stopped working after 2 days",30,Hyderabad,184.26,Moderate Damage,49.5,979.82,118.77,98.97,577.82,Refurbish,Repair Center,Medium,Low,True,False,Medium
697,ORD-55793,cust4848@example.com,Instant Pot,Home & Kitchen,3358.75,SKU-0697,SportGear India,Received damaged packaging,15,Bangalore,0,Minor Damage,74.8,2512.34,100.76,167.94,2243.64,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
698,ORD-47396,cust1558@example.com,Smart Watch,Electronics,5814.69,SKU-0698,SportGear India,"Dead on arrival, never worked",4,Pune,27.45,Severe Damage,14.4,837.32,46.52,290.73,472.62,Liquidate,Liquidation Partner,Low,High,False,True,High
699,ORD-72406,cust6862@example.com,Board Game,Toys,577.56,SKU-0699,FashionHub India,Missing parts in the package,18,Ahmedabad,80.31,Moderate Damage,51.3,296.29,20.79,28.88,166.31,Refurbish,Repair Center,Low,Medium,True,False,Medium
700,ORD-13649,cust7882@example.com,Cotton T-Shirt,Clothing,498.07,SKU-0700,TechVista Ltd,Product not as described in listing,16,Surat,0,Minor Damage,74.6,371.56,15.94,24.9,330.72,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
701,ORD-10745,cust4107@example.com,Python Book,Books,610.58,SKU-0701,GlobalImports,Quality much lower than expected,22,Jaipur,134.69,Moderate Damage,50.7,309.56,26.87,30.53,117.47,Refurbish,Repair Center,Medium,Medium,True,False,Medium
702,ORD-41335,cust9945@example.com,Badminton Set,Sports,903.67,SKU-0702,AutoParts India,"Product is defective, stopped working after 2 days",20,Bangalore,115.43,Moderate Damage,51.0,460.87,36.15,45.18,264.11,Refurbish,Repair Center,Low,Medium,True,False,Medium
703,ORD-27402,cust9100@example.com,Smart Watch,Electronics,6345.28,SKU-0703,HomeDecor Co,Device shattered when dropped,11,Kolkata,3.89,Severe Damage,13.3,843.92,139.6,317.26,383.17,Liquidate,Liquidation Partner,High,Low,False,True,High
704,ORD-48199,cust5648@example.com,Cotton T-Shirt,Clothing,443.87,SKU-0704,SportGear India,Minor scratch on the surface,15,Mumbai,0,Minor Damage,74.8,332.01,13.32,22.19,296.5,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
705,ORD-71113,cust4936@example.com,Smart Watch,Electronics,5388.5,SKU-0705,BookBazaar,Device shattered when dropped,29,Surat,363.75,Severe Damage,10.7,576.57,312.53,269.43,-369.14,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
706,ORD-90583,cust6234@example.com,Action Figure Set,Toys,306.17,SKU-0706,GlobalImports,Minor scratch on the surface,17,Surat,0,Minor Damage,74.5,228.1,10.41,15.31,202.38,Repack and Discount,Discount Inventory Zone,Medium,Medium,True,False,Medium
707,ORD-59449,cust7811@example.com,Coffee Table,Furniture,5247.48,SKU-0707,FashionHub India,Size doesn't fit properly,19,Delhi,0,No Damage,87.2,4575.8,199.4,262.37,4114.03,Restock,Main Warehouse,Medium,High,True,False,Low
708,ORD-53112,cust8802@example.com,Board Game,Toys,711.49,SKU-0708,GlobalImports,Quality much lower than expected,20,Kolkata,159.91,Moderate Damage,51.0,362.86,28.46,35.57,138.92,Refurbish,Repair Center,Low,Medium,True,False,Medium
709,ORD-50412,cust7219@example.com,Running Shoes,Sports,1901.31,SKU-0709,AutoParts India,"Dead on arrival, never worked",9,Kolkata,303.17,Severe Damage,13.7,260.48,34.22,95.07,-171.98,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
710,ORD-99142,cust8814@example.com,Action Figure Set,Toys,323.64,SKU-0710,SportGear India,Cosmetic damage on body,2,Hyderabad,0,Minor Damage,76.7,248.23,1.29,16.18,230.76,Repack and Discount,Discount Inventory Zone,Medium,High,True,False,Medium
711,ORD-23356,cust9831@example.com,LED TV 32 inch,Electronics,16407.21,SKU-0711,HomeDecor Co,Received damaged packaging,16,Mumbai,0,Minor Damage,74.6,12239.78,525.03,820.36,10894.39,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
712,ORD-79080,cust8316@example.com,Running Shoes,Sports,1990.83,SKU-0712,TechVista Ltd,Product stopped working entirely,6,Kolkata,324.17,Severe Damage,14.1,280.71,23.89,99.54,-166.89,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
713,ORD-90469,cust2544@example.com,Python Book,Books,599.01,SKU-0713,FurniWorld,Product not as described in listing,16,Kolkata,0,Minor Damage,74.6,446.86,19.17,29.95,397.74,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
714,ORD-88779,cust1286@example.com,LED TV 32 inch,Electronics,15015.19,SKU-0714,TechVista Ltd,Device shattered when dropped,5,Pune,1859.57,Severe Damage,14.2,2132.16,150.15,750.76,-628.32,Scrap / E-Waste,Recycling Unit,Medium,Low,False,True,High
715,ORD-63732,cust8698@example.com,Protein Powder,Beauty,1077.79,SKU-0715,FashionHub India,Device shattered when dropped,18,Surat,111.34,Severe Damage,12.3,132.57,38.8,53.89,-71.46,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
716,ORD-43244,cust6699@example.com,LED TV 32 inch,Electronics,16250.85,SKU-0716,FashionHub India,Doesn't fit my use case,1,Hyderabad,0,No Damage,89.8,14593.26,32.5,812.54,13748.22,Restock,Main Warehouse,Medium,High,True,False,Low
717,ORD-27691,cust1088@example.com,Denim Jacket,Clothing,1667.8,SKU-0717,FashionHub India,Quality much lower than expected,15,Hyderabad,398.74,Moderate Damage,51.8,863.92,50.03,83.39,331.76,Refurbish,Repair Center,Medium,Medium,True,False,Medium
718,ORD-51211,cust5041@example.com,Instant Pot,Home & Kitchen,3137.12,SKU-0718,TechVista Ltd,Cosmetic damage on body,30,Surat,0,Minor Damage,72.5,2274.41,188.23,156.86,1929.32,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
719,ORD-59796,cust6982@example.com,Office Chair,Furniture,8615.43,SKU-0719,SportGear India,Duplicate order placed,6,Jaipur,0,No Damage,89.1,7676.35,103.39,430.77,7142.19,Restock,Main Warehouse,High,High,True,False,Low
720,ORD-61926,cust3671@example.com,Coffee Table,Furniture,4661.35,SKU-0720,FurniWorld,Screen cracked during delivery,24,Hyderabad,470.38,Severe Damage,11.4,531.39,223.74,233.07,-395.8,Scrap / E-Waste,Recycling Unit,Medium,Low,False,True,High
721,ORD-67066,cust4794@example.com,Smart Watch,Electronics,6781.34,SKU-0721,FurniWorld,"Packaging damage only, product fine",26,Chennai,0,Minor Damage,73.1,4957.16,352.63,339.07,4265.46,Repack and Discount,Discount Inventory Zone,Low,Medium,True,False,Medium
722,ORD-23728,cust5994@example.com,Badminton Set,Sports,999.11,SKU-0722,GlobalImports,Doesn't fit my use case,27,Ahmedabad,0,No Damage,86.0,859.23,53.95,49.96,755.32,Restock,Main Warehouse,Low,High,True,False,Low
723,ORD-71150,cust8678@example.com,Instant Pot,Home & Kitchen,3810.82,SKU-0723,FashionHub India,Wrong item delivered,19,Chennai,0,No Damage,87.2,3323.04,144.81,190.54,2987.69,Restock,Main Warehouse,Low,High,True,False,Low
724,ORD-70156,cust5062@example.com,Denim Jacket,Clothing,1365.05,SKU-0724,TechVista Ltd,Product not as described in listing,1,Delhi,0,Minor Damage,76.8,1048.36,2.73,68.25,977.38,Repack and Discount,Discount Inventory Zone,Low,High,True,False,Medium
725,ORD-41353,cust4239@example.com,Protein Powder,Beauty,1130.38,SKU-0725,TechVista Ltd,Doesn't fit my use case,20,Pune,0,No Damage,87.0,983.43,45.22,56.52,881.69,Restock,Main Warehouse,Low,High,True,False,Low
726,ORD-29346,cust3608@example.com,Wireless Gaming Mouse,Electronics,1596.93,SKU-0726,GlobalImports,"Dead on arrival, never worked",27,Jaipur,116.26,Severe Damage,10.9,174.07,86.23,79.85,-108.27,Scrap / E-Waste,Recycling Unit,Low,Low,False,True,High
